,time,meanWaitTime,meanLow,action,dispersion,headwaySD
0,33243.0,303.6333333333333,109.74698795180723,No action,23.180526577247896,1743.7990921143023
0,33275.0,307.93548387096774,115.01204819277109,Hold,23.006060606060593,1741.2369271891841
0,33276.0,308.93548387096774,115.3855421686747,No action,23.006060606060593,1740.9697176163086
0,33286.0,302.19354838709677,112.86746987951807,No action,22.804053395693266,1740.408210927694
0,33308.0,322.8709677419355,120.59036144578313,No action,22.712121212121218,1738.094608085419
0,33309.0,323.8709677419355,120.96385542168674,No action,22.712121212121218,1737.8896570398206
0,33321.0,335.8709677419355,125.44578313253012,No action,22.112893642305394,1738.0496212128423
0,33325.0,339.8709677419355,126.93975903614458,No action,22.112893642305394,1738.300935784472
0,33334.0,329.6333333333333,119.144578313253,No action,21.768141945773525,1741.9271094124513
0,33342.0,344.48275862068965,120.36144578313252,No action,21.639542970690513,1744.4282131647174
0,33343.0,345.48275862068965,120.71084337349397,No action,21.639542970690513,1744.2783332209378
0,33347.0,355.07142857142856,119.78313253012048,No action,21.49501529957555,1744.6003465075394
0,33378.0,361.3666666666667,130.6144578313253,No action,21.31653165316533,1753.3117874627765
0,33394.0,345.6666666666667,124.93975903614458,No action,21.877599524658336,1755.334403589617
0,33397.0,348.6666666666667,126.02409638554217,No action,21.877599524658336,1755.3279596427803
0,33406.0,357.6666666666667,129.27710843373495,No action,21.391531206100748,1757.0635494035912
0,33408.0,359.6666666666667,130.0,No action,21.391531206100748,1757.0235822756347
0,33409.0,360.6666666666667,130.36144578313252,No action,21.391531206100748,1757.202610892104
0,33424.0,378.51724137931035,132.25301204819277,No action,21.21029694942738,1755.94624391204
0,33425.0,379.51724137931035,132.6024096385542,No action,21.21029694942738,1756.159592998054
0,33434.0,388.51724137931035,135.74698795180723,No action,21.225589225589225,1754.2438102630936
0,33438.0,392.51724137931035,137.14457831325302,No action,21.225589225589225,1753.9159773767994
0,33463.0,419.4642857142857,141.50602409638554,No action,21.32900432900433,1753.4352123832814
0,33467.0,408.9310344827586,142.87951807228916,No action,21.32900432900433,1753.5470806351461
0,33483.0,427.57142857142856,144.24096385542168,No action,21.22624897624897,1754.9512705214108
0,33484.0,428.57142857142856,144.57831325301206,No action,21.22624897624897,1741.2730169954725
0,33492.0,419.0,146.3975903614458,No action,21.321623009758603,1742.3485161037709
0,33507.0,434.0,151.63855421686748,No action,20.977638453500514,1753.9464184308617
0,33508.0,435.0,151.9879518072289,No action,20.977638453500514,1754.3747343585717
0,33509.0,436.0,152.33734939759037,No action,20.977638453500514,1754.4133347297116
0,33519.0,428.42857142857144,144.53012048192772,Hold,21.30816818706091,1775.2733794818016
0,33547.0,442.60714285714283,149.3132530120482,No action,21.30816818706091,1769.8768387601474
0,33559.0,427.5357142857143,144.2289156626506,No action,21.342171717171738,1767.0974449448963
0,33575.0,397.89285714285717,134.2289156626506,No action,21.097711811997527,1757.6115915051703
0,33579.0,401.89285714285717,135.57831325301206,No action,21.097711811997527,1756.5299288011465
0,33580.0,371.2758620689655,129.72289156626505,No action,21.744107744107744,1756.5229180664624
